Id,TagName,Count,ExcerptPostId,WikiPostId,IsModeratorOnly,IsRequired
"73827","facebook-recommendations","30","7735702","7735701","",""
"73829","mwe","19","7737647","7737646","",""
"73831","union-find","164","14045597","14045596","",""
"73832","ansi-nulls","14","54780450","54780449","",""
"73833","ektorp","76","7739352","7739351","",""
"73838","scalr","19","46909873","46909872","",""
"73844","system.version","8","","","",""
"73851","arrayref","22","","","",""
"73857","glkit","437","9368773","9368772","",""
"73859","enet","38","10074977","10074976","",""
"73861","tool-rec","10","","","",""
"73866","mstor","7","24825352","24825351","",""
"73867","exe4j","55","21652739","21652738","",""
"73868","setcurrentvalue","7","7751039","7751038","",""
"73871","capifony","163","9420500","9420499","",""
"73872","dom4","20","9962685","9962684","",""
"73878","google-shopping","64","19471744","19471743","",""
"73881","flexicious","27","10132411","10132410","",""
"73884","qgridlayout","184","13655384","13655383","",""
"73886","node.io","18","57046136","57046135","",""
"73889","dijit.tree","66","53570261","53570260","",""
"73890","mongointernalexception","2","7759893","7759892","",""
"73891","line-plot","289","14141970","14141969","",""
"73897","playn","291","7762598","7762597","",""
"73903","snmpd","123","12417502","12417501","",""
"73909","gwt-places","49","11166877","11166876","",""
"73924","python-2.2","18","8868863","8868862","",""
"73931","tfs-reports","49","","","",""
"73932","python-sockets","414","68003094","68003093","",""
"73936","nsrect","26","","","",""
"73938","jsr310","99","11282986","11282985","",""
"73943","rtai","26","7805986","7805985","",""
"73944","lxrt","2","7805993","7805992","",""
"73948","spray","960","7779366","7779365","",""
"73951","boost-msm","64","7780224","7780223","",""
"73953","cocos2d-android","395","7780977","7780976","",""
"73955","cocos2d-python","37","7781140","7781139","",""
"73958","everyauth","113","12874787","12874786","",""
"73964","tcptrace","8","7784258","7784257","",""
"73965","tcptrace-pocketsoap","15","7784280","7784279","",""
"73969","watchservice","213","14439114","14439113","",""
"73973","android-websettings","140","23938279","23938278","",""
"73980","gcc-4.2","12","13068401","13068400","",""
"73981","repaintmanager","19","","","",""
"73985","credentialscache","9","","","",""
"73992","circos","64","8597681","8597680","",""
"73995","message-bus","61","","","",""
"73999","narray","21","10397043","10397042","",""
"74000","cgaffinetransformscale","69","","","",""
"74003","boost-ublas","50","7798374","7798373","",""
"74007","socrata","234","22493615","22493614","",""
"74009","cfoutput","31","26593660","26593659","",""
"74013","rbenv","1078","10944157","10944156","",""
"74016","relational-division","393","19801846","19801845","",""
"74022","z39.50","14","21788493","21788492","",""
"74026","java-compiler-api","178","7809461","7809460","",""
"74027","html5-appcache","517","9433145","9433144","",""
"74028","pi-calculus","5","7937349","7937348","",""
"74029","project-navigator","17","","","",""
"74030","mach","148","8616316","8616315","",""
"74031","drjava","188","8074727","8074726","",""
"74032","ld-preload","243","42449150","42449149","",""
"74035","find-grep","5","","","",""
"74049","sencha-touch-2","3884","8091950","8091949","",""
"74050","android-4.0-ice-cream-sandwich","1257","7818481","7818480","",""
"74052","fleetdb","3","15342970","15342969","",""
"74054","agiletoolkit","72","7818412","7818411","",""
"74056","sender-id","35","27304329","27304328","",""
"74058","state-diagram","65","","","",""
"74064","eye-detection","69","41931576","41931575","",""
"74073","lifting","80","7825506","7825505","",""
"74074","kvc","191","15290494","15290493","",""
"74078","imsl","16","","","",""
"74083","fw1","70","7829851","7829850","",""
"74085","webkit-animation","34","14791127","14791126","",""
"74087","xlutils","87","15873615","15873614","",""
"74094","jquery-droppable","78","15332770","15332769","",""
"74100","syncsort","48","14629302","14629301","",""
"74101","viewanimator","40","20093212","20093211","",""
"74106","benfords-law","15","7859126","7859125","",""
"74114","perceptivemcapi","3","","","",""
"74115","mcapi","6","","","",""
"74117","closedxml","512","9686345","9686344","",""
"74121","ascii85","15","28218856","28218854","",""
"74123","travis-ci","4115","7845989","7845988","",""
"74125","facebook-ios-sdk","1772","8028714","8028713","",""
"74126","custom-datetimepicker","26","","","",""
"74130","clgeocoder","220","8575502","8575501","",""
"74131","foreign-collection","66","20907598","20907597","",""
"74132","app-secret","59","","","",""
"74133","postgresql-9.0","102","12970518","12970517","",""
"74134","pkix","106","48165182","48165181","",""
"74136","aries","88","14415964","14415963","",""
"74138","packet-construction-set","2","7886279","7886278","",""
"74148","ca1704","2","","","",""
"74150","cap","64","10666103","10666102","",""
"74152","thread-priority","216","20893921","20893920","",""
"74154","data-profiling","27","13400993","13400992","",""
"74156","core-bluetooth","2369","7871050","7871049","",""
"74166","dependent-method-type","11","","","",""
"74169","midje","59","8281808","8281807","",""
"74170","hashtree","17","31098768","31098767","",""
"74173","pg-search","199","7862786","7862785","",""
"74176","irssi","30","10173471","10173470","",""
"74177","boost-mutex","86","7913725","7913724","",""
"74183","hwid","36","15339367","15339366","",""
"74186","mozrepl","35","28213893","28213892","",""
"74187","specs2","544","10597466","10597465","",""
"74191","8085","100","9198780","9198779","",""
"74192","libc++","423","8062310","8062309","",""
"74197","computed-values","19","","","",""
"74199","verp","10","9233432","9233431","",""
"74203","chicagoboss","83","13490896","13490895","",""
"74208","multi-master-replication","96","","","",""
"74219","fileversioninfo","65","58832572","58832571","",""
"74222","regex-greedy","915","7882440","7882439","",""
"74223","ultisnips","86","24603069","24603068","",""
"74224","speculative-execution","39","","","",""
"74229","apns-php","149","12183245","12183244","",""
"74233","for-xml-explicit","23","30786566","30786565","",""
"74234","filesysteminfo","12","","","",""
"74235","jsr257","4","11283019","11283018","",""
"74236","ignore-duplicates","13","","","",""
"74241","config-transformation","53","","","",""
"74244","ubuntu-unity","82","8078510","8078509","",""
"74247","netbiscuits","9","7890769","7890768","",""
"74251","adbannerview","225","25062333","25062332","",""
"74259","aztec-barcode","26","24057956","24057955","",""
"74262","managed-ews","10","23833581","23833580","",""
"74263","yui-reset","2","","","",""
"74269","sql-server-2012","16720","7985309","7985308","",""
"74270","configgen","2","","","",""
"74272","gperf","20","13523974","13523973","",""
"74274","tiny-tds","145","12047777","12047776","",""
"74276","photoswipe","339","11450272","11450271","",""
"74277","sdwebimage","864","8751804","8751803","",""
"74278","etrade-api","41","17079240","17079239","",""
"74280","nsarchiving","35","","","",""
"74281","uint32-t","68","31050385","31050384","",""
"74283","productbuild","74","14910114","14910113","",""
"74284","rails-geocoder","402","8991306","8991305","",""
"74290","oracle-enterprise-linux","16","29701313","29701312","",""
"74293","nsattributedescription","8","7911869","7911868","",""
"74295","git-show","69","15798676","15798675","",""
"74301","openinventor","20","27186518","27186517","",""
"74302","documentum-dfs","30","21636534","21636533","",""
"74305","post-conditions","51","44053724","44053723","",""
"74315","jscrollbar","266","14220685","14220684","",""
"74318","unsupervised-learning","557","12124601","12124600","",""
"74319","uitapgesturerecognizer","1179","9191260","9191259","",""
"74321","rubyspec","4","16621501","16621500","",""
"74323","methodaccessexception","18","","","",""
"74325","window.external","15","","","",""
"74326","strong-references","85","32789026","32789025","",""
"74329","rjb","44","7927979","7927978","",""
"74332","window-load","32","","","",""
"74333","crossrider","241","11089110","11089109","",""
"74336","google-health","12","27554313","27554312","",""
"74343","tdom","17","","","",""
"74344","canon-sdk","113","16074031","16074030","",""
"74346","shallow-clone","65","","","",""
"74348","preprocessor-directive","529","11640217","11640216","",""
"74349","officewriter","61","16239951","16239950","",""
"74353","desire2learn","362","7934905","7934904","",""
"74354","playframework-2.0","6976","8044902","8044901","",""
"74358","question2answer","56","9480120","9480119","",""
"74359","twisted.conch","32","17984156","17984155","",""
"74362","lsf","208","12979563","12979562","",""
"74365","drupal-fields","83","8080404","8080403","",""
"74367","cwac-endless","24","15056218","15056217","",""
"74374","drupal-webform","333","8140234","8140233","",""
"74376","nslevelindicator","13","13813775","13813774","",""
"74378","kohana-3.2","153","23075585","23075584","",""
"74383","sortedcollection","10","20095632","20095631","",""
"74385","avsystemcontroller","13","","","",""
"74388","postal","77","13974502","13974501","",""
"74395","boost-tokenizer","35","7949096","7949095","",""
"74408","evently","8","16443754","16443753","",""
"74410","lubridate","1934","7956605","7956604","",""
"74413","android-dialogfragment","1861","12212091","12212090","",""
"74414","cmsamplebufferref","71","","","",""
"74417","xacml2","40","7958656","7958655","",""
"74419","writer-monad","26","","","",""
"74422","mp4a","6","","","",""
"74423","spring-data-jpa","17647","10312077","10312076","",""
"74436","lpeg","37","10757343","10757342","",""
"74443","navigationservice","126","35221753","35221752","",""
"74447","uidocument","258","12397334","12397333","",""
"74450","xacml3","130","7973552","7973551","",""
"74454","notificationcenter","223","11882258","11882257","",""
"74456","lwuit-form","95","7977150","7977149","",""
"74458","lpstr","19","","","",""
"74469","doh-robot","5","7982043","7982042","",""
"74472","intel-mpi","43","11736318","11736317","",""
"74478","ctframe","9","","","",""
"74482","gwt-celltable","135","8397326","8397325","",""
"74483","boost-icl","30","7986911","7986910","",""
"74484","flash-player-11","31","27050775","27050774","",""
"74485","newsstand-kit","171","11067173","11067172","",""
"74486","varnish-vcl","608","16858090","16858089","",""
"74487","uipangesturerecognizer","1048","9191758","9191757","",""
"74490","em-websocket","52","25600879","25600878","",""
"74506","lwuit-button","24","7996047","7996046","",""
"74508","configatron","10","15922384","15922383","",""
"74512","synthesize","125","15255517","15255516","",""
"74514","long-integer","2286","9911015","9911014","",""
"74515","freebase-acre","11","8001005","8001004","",""
"74517","postgresql-9.1","1780","10019845","10019844","",""
"74518","asynctaskloader","200","12820519","12820518","",""
"74519","gource","17","8002392","8002391","",""
"74521","nini","7","8002856","8002855","",""
"74522","jquery-1.7","77","8999435","8999434","",""
"74528","wiquery","9","39877975","39877974","",""
"74530","qcar-sdk","51","9322161","9322160","",""
"74534","object-equality","13","","","",""
"74538","multitasking-gestures","14","","","",""
"74540","update-statement","49","13327018","13327017","",""
"74541","cakephp-ajaxhelper","12","17166073","17166072","",""
"74559","pecs","27","8017987","8017986","",""
"74562","maven-shade-plugin","477","11708983","11708982","",""
"74574","uinib","34","15944668","15944667","",""
"74577","uistoryboard","2965","9011513","9011512","",""
"74580","pointer-conversion","28","42972359","42972358","",""
"74581","ubuntu-11.10","255","8139309","8139308","",""
"74586","cryengine","34","8028885","8028884","",""
"74587","webkit-perspective","27","","","",""
"74588","heatma.ps","2","","","",""
"74594","fat-free-framework","431","8034243","8034242","",""
"74596","xtend","403","8035345","8035344","",""
"74601","dom-selection","12","","","",""
"74602","mpj-express","59","22862412","22862411","",""
"74604","ocpjp","81","8685955","8685954","",""
"74607","easerver","9","11185819","11185818","",""
"74609","wddx","31","10238150","10238149","",""
"74612","mysql-slow-query-log","174","21757995","21757994","",""
"74617","uint16","106","","","",""
"74624","http-daemon","9","8232295","8232294","",""
"74626","standardanalyzer","17","64321840","64321839","",""
"74629","recurring-billing","436","11583656","11583655","",""
"74635","lov","74","17075636","17075635","",""
"74637","lwuit-textarea","19","8050021","8050020","",""
"74638","lwuit-command","7","8050114","8050113","",""
"74639","lwuit-dialog","16","8050148","8050147","",""
"74640","boost-geometry","357","8930524","8930523","",""
"74642","mink","461","12858911","12858910","",""
"74643","image-rendering","73","19517596","19517595","",""
"74652","cfnetworking","16","","","",""
"74655","random-forest","3114","14679752","14679751","",""
"74656","roslyn","2571","8362580","8362579","",""
"74658","gradient-descent","1236","13667251","13667250","",""
"74659","minima","48","67024674","67024673","",""
"74663","lwuit-textfield","22","8060783","8060782","",""
"74664","lwuit-label","7","8060794","8060793","",""
"74665","lwuit-container","8","8060804","8060803","",""
"74669","nsnull","80","13767623","13767622","",""
"74675","samsung-mobile","1529","12090306","12090305","",""
"74677","lwuit-combobox","5","8065438","8065437","",""
"74678","lwuit-vkb","8","8065481","8065480","",""
"74682","clevercss","4","15930218","15930217","",""
"74684","reportbuilder3.0","856","14292853","14292852","",""
"74690","dojox.mobile","131","","","",""
"74692","google-places-api","4838","9093258","9093257","",""
"74695","nhibernate-profiler","9","10169831","10169830","",""
"74697","nsubiquitouskeyvaluestore","71","14945900","14945899","",""
"74699","reportgenerator","51","10247533","10247532","",""
"74702","google-cloud-storage","8987","9236139","9236138","",""
"74706","ora-03114","9","8075010","8075009","",""
"74707","ext-designer","4","","","",""
"74710","adgroup","54","13309052","13309051","",""
"74711","keywordstats","4","","","",""
"74714","uipageviewcontroller","2043","8102664","8102663","",""
"74715","rapier-loom","3","8078531","8078530","",""
"74718","otl","37","8080501","8080500","",""
"74719","ws-trust","95","24538134","24538133","",""
"74725","rgraph","131","13290016","13290015","",""
"74726","polar-coordinates","515","26243349","26243348","",""
"74728","qtgstreamer","41","11142128","11142127","",""
"74730","security-context-token","7","27267904","27267903","",""
"74741","kohana-2","20","8090669","8090668","",""
"74744","jax-ws-customization","65","8091935","8091934","",""
"74748","nftw","14","","","",""
"74749","ms-access-2000","88","8094305","8094304","",""
"74753","statelistdrawable","78","48763994","48763993","",""
"74756","fluid-dynamics","123","34500853","34500852","",""
"74758","eulers-number","53","8096031","8096030","",""
"74763","applicationmanager","10","","","",""
"74765","entity-functions","10","","","",""
"74768","tt-news","139","8244540","8244539","",""
"74777","libgit2sharp","465","8148691","8148690","",""
"74779","phpdesigner","39","13242492","13242491","",""
"74781","tinyweb","4","8105354","8105353","",""
"74784","eco","57","22082746","22082745","",""
"74785","excellibrary","67","15267329","15267328","",""
"74790","unsatisfiedlinkerror","477","13064208","13064207","",""
"74794","jqchart","35","8112690","8112689","",""
"74797","shapedrawable","97","","","",""
"74798","remoteio","72","8874567","8874566","",""
"74800","getaddrinfo","245","8113865","8113864","",""
"74807","class-relationship","12","","","",""
"74809","graphics3d","21","","","",""
"74811","audiobuffer","84","","","",""
"74814","sharepoint-search","124","60121191","60121190","",""
"74827","tungsten-replicator","27","16421250","16421249","",""
"74833","machine.fakes","12","11096155","11096154","",""
"74834","jruby-java-interop","31","","","",""
"74835","workflow-services","10","","","",""
"74837","popcornjs","109","8596176","8596175","",""
"74840","visual-leak-detector","51","20065396","20065395","",""
"74844","django-localeurl","11","","","",""
"74856","jnetpcap","127","14372573","14372572","",""
"74861","ternary-tree","30","15819581","15819580","",""
"74864","strsafe","10","","","",""
"74870","drupal-commerce","210","8148679","8148678","",""
"74875","xmlattributecollection","6","","","",""
"74876","google-notebook","10","8164952","8164951","",""
"74878","long-press","287","8197322","8197321","",""
"74890","canonical-quickly","33","8160301","8160300","",""
"74892","path-iterator","11","","","",""
"74895","multidrop-bus","10","18912141","18912140","",""
"74896","detailview","277","36773157","36773156","",""
"74905","drupal-boost","8","8166289","8166288","",""
"74906","drupal-contact-form","21","8166164","8166163","",""
"74909","viewparams","104","9286257","9286256","",""
"74911","drupal-modules","2147","8905685","8905684","",""
"74913","oracle-nosql","116","8232151","8232150","",""
"74915","wicket-1.5","231","8209117","8209116","",""
"74921","c++03","791","9088281","9088280","",""
"74926","amazon-pay","86","20752370","20752369","",""
"74936","apache-httpcomponents","529","9395992","9395991","",""
"74937","drupal-schema","14","8175815","8175814","",""
"74939","drupal-services","56","8176142","8176141","",""
"74947","facebook-stream-story","60","","","",""
"74949","runhaskell","18","14298673","14298672","",""
"74956","qstyle","57","11947597","11947596","",""
"74958","twitter-follow","86","25368220","25368219","",""
"74960","flwor","100","8240149","8240148","",""
"74961","commarea","3","10430354","10430353","",""
"74962","backbone-events","710","12029575","12029574","",""
"74971","sse4","48","8184794","8184793","",""
"74978","git-stage","86","31023669","31023668","",""
"74980","nook-tablet","13","8197234","8197233","",""
"74984","branch-prediction","315","18297932","18297931","",""
"74988","amazon-silk","19","12324534","12324533","",""
"74992","type-extension","19","","","",""
"74997","ora-00955","16","8197959","8197958","",""
"74999","pyportmidi","9","17198052","17198051","",""
"75002","kaxaml","4","","","",""
"75004","dd-wrt","68","8664890","8664889","",""
"75010","2d-vector","125","19169974","19169973","",""
"75027","firefox-8","6","8311187","8311186","",""
"75033","running-object-table","18","8240418","8240417","",""
"75036","cgcontextdrawpdfpage","16","","","",""
"75037","jquery-svg","252","8241692","8241691","",""
"75038","ocsigen","42","8461341","8461340","",""
"75039","wimax","10","8596147","8596146","",""
"75045","dialog-preference","66","15228831","15228830","",""
"75047","enum-class","160","21982163","21982162","",""
"75050","postgresql-8.4","361","10239108","10239107","",""
"75055","jscript","1143","8228122","8228121","",""
"75058","flex-pmd","9","8228432","8228431","",""
"75060","air-native-extension","283","8228661","8228660","",""
"75063","segue","5098","17504031","17504030","",""
"75066","findviewbyid","528","11433957","11433956","",""
"75068","nsinvocationoperation","35","13580534","13580533","",""
"75074","jsplumb","542","10678272","10678271","",""
"75077","website-admin","5","","","",""
"75084","image-quality","99","","","",""
"75085","repeatbutton","25","8241868","8241867","",""
"75090","asp.net-4.5","611","8311121","8311120","",""
"75091","webots","222","8245201","8245200","",""
"75096","erpconnect","7","22350394","22350393","",""
"75097","secure-trading","10","8246211","8246210","",""
"75099","union-subclass","10","","","",""
"75104","idiorm","76","8249134","8249133","",""
"75107","captivenetwork","125","31649547","31649546","",""
"75108","context-sensitive-grammar","52","8250353","8250352","",""
"75118","junit-ee","4","8255584","8255583","",""
"75120","gamecanvas","7","8256000","8255999","",""
"75121","pythonbrew","38","25103269","25103268","",""
"75122","lwuit-layouts","5","8257727","8257726","",""
"75123","unit-type","58","8258006","8258005","",""
"75126","wxformbuilder","80","19778807","19778806","",""
"75127","python-stackless","81","8259433","8259432","",""
"75128","moses","54","8259581","8259580","",""
"75129","giza++","22","8259597","8259596","",""
"75135","nstableheaderview","40","","","",""
"75140","maven-central","196","11520673","11520672","",""
"75145","python-sip","135","8268802","8268801","",""
"75151","laravel","179858","8344578","8344577","",""
"75152","r-commander","29","14517331","14517330","",""
"75165","appledoc","41","8418677","8418676","",""
"75167","websphere-8","1189","8277309","8277308","",""
"75168","icefaces-2","24","","","",""
"75172","countdowntimer","1608","21366612","21366611","",""
"75173","capybara-webkit","467","13458022","13458021","",""
"75174","javascript-1.8","5","27064241","27064240","",""
"75181","io-socket","25","39450500","39450499","",""
"75193","joda-money","19","17750563","17750562","",""
"75194","zbar-sdk","218","9218735","9218734","",""
"75195","ccuiviewwrapper","4","","","",""
"75198","appstore-sandbox","401","8838506","8838505","",""
"75199","mylyn-wikitext","13","26088290","26088289","",""
"75201","livegraph","12","8294006","8294005","",""
"75203","autoblogged","12","18495898","18495897","",""
"75213","droid-fu","17","8297285","8297284","",""
"75214","django-transmeta","5","","","",""
"75218","viewlets","13","8299824","8299823","",""
"75221","multikey","73","","","",""
"75223","nsrangeexception","129","8300973","8300972","",""
"75226","c++98","603","14621143","14621142","",""
"75232","zipstream","28","","","",""
"75233","toolpart","6","","","",""
"75237","gild","4","31097806","31097805","",""
"75239","a2dp","127","8306118","8306117","",""
"75241","esi","107","8308445","8308444","",""
"75242","jython-2.5","100","11937573","11937572","",""
"75247","frege","106","8311614","8311613","",""
"75251","nsmetadataquery","73","8320555","8320554","",""
"75253","multiple-apk","32","","","",""
"75254","maskededitvalidator","9","8509274","8509273","",""
"75263","google-image-search","281","47131957","47131956","",""
"75264","google-places","825","36210976","36210975","",""
"75275","array-flip","14","52833101","52833100","",""
"75276","clearcase-ucm","432","8591191","8591190","",""
"75278","tethering","179","8526330","8526329","",""
"75280","pointer-to-array","52","19145754","19145753","",""
"75283","typecasting-operator","142","","","",""
"75284","onvif","359","8325487","8325486","",""
"75288","adobe-connect","43","8328326","8328325","",""
"75291","xml-swf-charts","6","8329845","8329844","",""
"75293","sbteclipse","72","8596117","8596116","",""
"75294","epsg","75","60674194","60674193","",""
"75301","openembedded","477","8332567","8332566","",""
"75302","angstrom-linux","117","8332563","8332562","",""
"75306","clientresource","9","","","",""
"75309","qtextbrowser","124","9079660","9079659","",""
"75311","twrequest","42","","","",""
"75315","php-opcode","8","8341794","8341793","",""
"75320","osqa","64","8452060","8452059","",""
"75327","rgooglemaps","49","50554965","50554964","",""
"75333","weakmap","53","26153886","26153885","",""
"75334","codi","48","8347118","8347117","",""
"75339","iodocs","14","8350280","8350279","",""
"75344","jscc","1","8352654","8352653","",""
"75357","methodhandle","87","36076647","36076646","",""
"75359","magiczoomplus","19","8356955","8356954","",""
"75360","magiczoom","14","8357120","8357119","",""
"75363","strongly-typed-enum","13","18672580","18672579","",""
"75364","adobe-drive","2","56973135","56973134","",""
"75367","h.263","6","8360035","8360034","",""
"75370","tablecolumn","281","16611156","16611155","",""
"75373","spintax","23","8361332","8361331","",""
"75378","galois-field","71","8535442","8535441","",""
"75379","nxbre","19","8363694","8363693","",""
"75383","rexcel","44","8596066","8596065","",""
"75389","time-hires","4","","","",""
"75391","gcdasyncsocket","207","14395236","14395235","",""
"75392","drupal-jcarousel","6","8368755","8368754","",""
"75393","draper","80","8369111","8369110","",""
"75394","boot-animation","18","","","",""
"75396","tuplizer","7","8371158","8371157","",""
"75401","minim","91","8374635","8374634","",""
"75405","llvm-3.0","54","","","",""
"75409","progressmonitor","42","","","",""
"75410","invocationhandler","20","","","",""
"75411","sskeychain","44","8381167","8381166","",""
"75414","dtexec","96","","","",""
"75420","grocery-crud","358","8386756","8386755","",""
"75425","phpmd","75","8392102","8392101","",""
"75432","insertion-order","29","24724605","24724604","",""
"75433","funkload","13","8391245","8391244","",""
"75436","merchant-account","64","11584826","11584825","",""
"75438","xcode-storyboard","907","13177190","13177189","",""
"75440","browser-action","54","33631575","33631574","",""
"75442","python-requests","17625","8834498","8834497","",""
"75443","wsrr","7","24790515","24790514","",""
"75448","static-memory-allocation","72","38493264","38493263","",""
"75452","dsdm-atern","2","8399053","8399052","",""
"75456","pysandbox","8","8398851","8398850","",""
"75463","clearcase-automation","41","8400482","8400481","",""
"75473","chron","101","39130536","39130535","",""
"75481","ncalc","55","8418589","8418588","",""
"75483","android-tablelayout","1208","12823123","12823122","",""
"75485","azure-debugger","8","","","",""
"75493","proto","457","36156626","36156625","",""
"75494","lwuit-tabs","7","8414886","8414885","",""
"75495","libtiff.net","128","8415351","8415350","",""
"75503","facebook-scribe","5","8513344","8513343","",""
"75504","ilspy","66","14321258","14321257","",""
"75506","jwebunit","27","","","",""
"75515","strncmp","78","8526291","8526290","",""
"75517","eclipse-mdt","10","8427878","8427877","",""
"75519","comonad","58","41582253","41582252","",""
"75520","solr-cell","64","8429103","8429102","",""
"75529","spring-mobile","32","15437099","15437098","",""
"75530","prebinding","8","","","",""
"75535","knitr","4836","10021924","10021923","",""
"75539","service-control-manager","23","","","",""
"75545","morelikethis","140","8438421","8438420","",""
"75547","dajaxice","111","19084293","19084292","",""
"75549","halo","51","8438896","8438895","",""
"75553","openpyxl","4108","8459023","8459022","",""
"75563","window.closed","23","","","",""
"75565","select-into-outfile","29","","","",""
"75567","storm-orm","22","8447889","8447888","",""
"75573","sql-match-all","51","","","",""
"75577","sysdate","139","37118866","37118865","",""
"75578","askbot","27","8452033","8452032","",""
"75579","gwtupload","45","38802005","38802004","",""
"75586","table-per-subclass","21","39091390","39091389","",""
"75587","fortran2003","145","8535529","8535528","",""
"75589","knuth-morris-pratt","103","8526258","8526257","",""
"75590","device-mapper","67","65292643","65292642","",""
"75591","prototype-chain","104","41321152","41321151","",""
"75596","positional-operator","23","","","",""
"75599","kotlin","61820","8847949","8847948","",""
"75600","ndfd","6","","","",""
"75601","function-constructor","27","43380769","43380768","",""
"75607","random-testing","12","","","",""
"75611","declared-property","78","8782420","8782419","",""
"75613","wai","56","11198586","11198585","",""
"75617","dylan","12","8469859","8469858","",""
"75619","netsqlazman","10","8531131","8531130","",""
"75620","infinidb","35","8465681","8465680","",""
"75624","uikeyinput","27","","","",""
"75625","zelle-graphics","162","8467113","8467112","",""
"75626","jison","137","8469948","8469947","",""
"75633","exiftool","302","8469752","8469751","",""
"75643","animatewindow","13","","","",""
"75644","launch-services","52","15398650","15398649","",""
"75646","xendesktop","25","","","",""
"75649","connection-close","35","","","",""
"75654","comparisonchain","5","8526179","8526178","",""
"75656","self-healing","13","8526149","8526148","",""
"75657","ember.js","23777","8481758","8481757","",""
"75658","wp7test","20","10701695","10701694","",""
"75659","gem-bundler","41","","","",""
"75664","dynamics-ax-2012","1189","8486500","8486499","",""
"75677","antlr2","29","9349601","9349600","",""
"75678","supquery","3","","","",""
"75680","datasvcutil","4","","","",""
"75681","teststand","24","8526118","8526117","",""
"75682","jclouds","266","11413369","11413368","",""
"75685","timeofday","46","34206228","34206227","",""
"75689","ternary-search","15","63223963","63223962","",""
"75690","uisplitviewdelegate","20","32272882","32272881","",""
"75691","securesocial","208","16979215","16979214","",""
"75698","srvany","11","8509197","8509196","",""
"75700","nscfstring","25","","","",""
"75704","gargoyle","7","8505814","8505813","",""
"75709","geographic-distance","66","8531096","8531095","",""
"75712","mrv2","16","8519403","8519402","",""
"75715","drools-fusion","155","21799628","21799627","",""
"75716","yasm","149","8533101","8533100","",""
"75717","pdepend","9","17150517","17150516","",""
"75720","nsfont","70","13766347","13766346","",""
"75721","nsfontmanager","26","13776539","13776538","",""
"75725","motorola-emdk","129","8578599","8578598","",""
"75727","reference-wrapper","97","","","",""
"75728","kobold2d","142","12313744","12313743","",""
"75732","resharper-6.1","31","8537794","8537793","",""
"75734","mechanize-python","235","8515292","8515291","",""
"75735","mechanize-ruby","193","8515361","8515360","",""
"75740","avx2","530","23094988","23094987","",""
"75752","mercury-mta","16","23176835","23176834","",""
"75756","cyberduck","78","13142128","13142127","",""
"75765","bert-rpc","10","8533442","8533441","",""
"75766","csharpcodeprovider","141","15366322","15366321","",""
"75768","subroutine-prototypes","10","","","",""
"75770","screen-lock","126","17623992","17623991","",""
"75778","osx-tiger","36","8538678","8538677","",""
"75783","setf","29","8543997","8543996","",""
"75785","gnu-common-lisp","25","8550107","8550106","",""
"75788","samsung-smart-tv","547","9816069","9816068","",""
"75793","js-amd","209","8547659","8547658","",""
"75794","mongo-collection","100","","","",""
"75795","textmate2","137","8550170","8550169","",""
"75798","mercurial-convert","57","25219478","25219477","",""
"75801","entity-framework-migrations","2933","8558400","8558399","",""
"75803","fedora-commons","40","8552070","8552069","",""
"75806","jxtaskpane","15","","","",""
"75807","sumifs","1021","29798096","29798095","",""
"75819","frozen-columns","36","","","",""
"75820","tcomport","49","8574148","8574147","",""
"75822","syncfx","9","","","",""
"75826","fancyupload","11","8595942","8595941","",""
"75827","grails-2.0","1290","9352909","9352908","",""
"75829","predicatewithformat","13","","","",""
"75830","lua-5.2","60","12889080","12889079","",""
"75832","python-cmd","42","54853354","54853353","",""
"75834","opengl-es-1.1","120","59339533","59339532","",""
"75835","cloudwatch","66","","","",""
"75845","android-applicationinfo","138","11739467","11739466","",""
"75848","aeson","357","22183219","22183218","",""
"75849","vcl-styles","207","8576626","8576625","",""
"75856","mercury-editor","36","13852184","13852183","",""
"75857","hibernate-4.x","304","16600088","16600087","",""
"75863","formstack","35","15412881","15412880","",""
"75864","levelplot","187","23666881","23666880","",""
"75867","playready","71","8588894","8588893","",""
"75871","ceylon","113","8590448","8590447","",""
"75872","tire","509","13857432","13857431","",""
"75876","devforce","170","8595879","8595878","",""
"75878","google-cloud-sql","3192","10182096","10182095","",""
"75883","easeljs","1009","8593778","8593777","",""
"75890","django-extensions","87","16553431","16553430","",""
"75893","grails-filters","27","","","",""
"75895","github-services","18","8599575","8599574","",""
"75898","django-notification","66","8603834","8603833","",""
"75899","jdatechooser","184","8603801","8603800","",""
"75902","verificationexception","18","","","",""
"75903","re2","323","11089686","11089685","",""
"75906","websitebaker","6","","","",""
"75908","fosuserbundle","2617","9645205","9645204","",""
"75909","autolink","95","","","",""
"75911","privateobject.invoke","13","","","",""
"75913","gotw","17","8610898","8610897","",""
"75920","csound","43","15044443","15044442","",""
"75924","tapply","335","20184813","20184812","",""
"75930","geofencing","739","9138413","9138412","",""
"75931","firefox-9","8","8622986","8622985","",""
"75932","winbinder","5","8620228","8620227","",""
"75935","datepickerdialog","311","23109867","23109866","",""
"75948","facebook-test-users","73","36108330","36108329","",""
"75953","steam-web-api","462","8632627","8632626","",""
"75957","c11","792","8628396","8628395","",""
"75961","pivot-without-aggregate","30","8628779","8628778","",""
